pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
8858,red sled held little girl green coat boy walking snow,little girl green coat boy holding red sled walking snow,4.2,ENTAILMENT
8859,little girl green coat boy holding red sled walking snow,little girl green coat boy holding red sled lying snow,3.7,NEUTRAL
8862,little girl green coat boy holding red sled walking snow,child wearing coat carrying red sled near child green black coat,3.8,NEUTRAL
8867,boy sitting ground,toddler sitting,3.3,NEUTRAL
8869,boy sitting seat,toddler sitting seat,3.7,NEUTRAL
8873,boy sitting ground,boy sitting seat,3.7,NEUTRAL
8875,boy sitting seat,toddler sitting,4.2,NEUTRAL
8876,dog catching black frisbee,dog biting black frisbee,4.1,NEUTRAL
8878,large wet yellow dog retrieving toy,large wet yellow dog holding toy,4.3,NEUTRAL
8879,large wet yellow dog retrieving toy,large wet yellow cat retrieving toy,2.9,NEUTRAL
8888,man walking city street,woman walking city street,3.5,NEUTRAL
8892,woman walking city street,man wearing long black jacket brown hat walking past park lot blooming trees,1.6,NEUTRAL
8894,two people riding motorbikes,motorbikes ridden two people,4.9,ENTAILMENT
8901,dirt bikers riding trail,two people riding motorbikes,2.7,NEUTRAL
8902,two people riding motorbikes,dirt bikers riding trail,3.6,NEUTRAL
8903,man leaning pole surrounded people,man leaning pole surrounded,4.2,ENTAILMENT
8907,middle eastern man standing lamp post near people,man leaning pole surrounded people,3.7,ENTAILMENT
8908,middle eastern woman standing back lamp post near people,man leaning pole surrounded people,2.5,NEUTRAL
8913,couple looking map,couple looking map,4.3,NEUTRAL
8914,man woman standing front art gallery looking map,man woman standing front art gallery looking signboard,3.8,NEUTRAL
8915,man woman standing front art gallery looking map,man woman sitting front art gallery looking map,3.4,NEUTRAL
8916,man woman standing front art gallery looking signboard,couple looking map,2.3,NEUTRAL
8917,man woman sitting front art gallery looking map,couple looking map,4.4,ENTAILMENT
8918,couple looking street guide,man woman standing front art gallery looking map,3.7,ENTAILMENT
8924,little dog running sand,little dog running sand,2.5,CONTRADICTION
8926,little dog running sand,dog running across gravel,3.2,NEUTRAL
8932,two males standing cliff edge one jumping sea,two males standing cliff edge one jumping water,4.6,ENTAILMENT
8934,one boy orange shorts standing rock cliff water boy black shorts jumping water,two males standing cliff edge one jumping sea,3.9,ENTAILMENT
8936,one boy orange shorts standing rock cliff water boy black shorts diving water,two males standing cliff edge one jumping water,4.1,ENTAILMENT
8937,one girl orange shorts standing rock cliff water girl black shorts jumping water,two males standing cliff edge one jumping water,3.1,NEUTRAL
8941,boy blue shirt looking hand near stack blocks table,boy blue shirt looking hand near stack blocks table,4.9,ENTAILMENT
8942,boy blue shirt looking hand near stack blocks table,woman blue shirt looking hand near stack blocks table,3.1,NEUTRAL
8943,boy blue shirt looking hand near stack blocks table,boy playing game wooden blocks,3.1,NEUTRAL
8944,boy playing game wooden blocks,woman blue shirt looking hand near stack blocks table,2,NEUTRAL
8945,boy playing game blocks made wood,boy blue shirt looking hand near stack blocks table,3.4,NEUTRAL
8948,woman bikini pulling dog leash seashore,woman bikini pulling dog leash beach,4.6,ENTAILMENT
8949,woman bikini pulling dog leash beach,woman bikini pulling cat leash beach,3.9,NEUTRAL
8952,woman bikini pulling dog leash beach,woman standing beach animal leash,3.815,NEUTRAL
8955,woman bikini pulling cat leash beach,woman standing beach dog leash,3.2,NEUTRAL
8956,woman standing beach dog leash,woman bikini pulling dog leash beach,3.3,NEUTRAL
8957,small group people standing two sitting couch,small group people standing two sitting sofa,4.8,ENTAILMENT
8958,big group people standing two sitting couch,small group people standing two sitting couch,3.4,NEUTRAL
8959,group five young adults lounging room,group five young adults lounging indoors,4.385,ENTAILMENT
8961,group five young adults lounging room,small group people standing two sitting couch,3.8,NEUTRAL
8964,big group people standing two sitting couch,group five young adults lounging indoors,3.5,NEUTRAL
8965,small group people standing two sitting couch,group five young adults lounging indoors,3.1,NEUTRAL
8966,dog head inside red green gift bag,dog head inside red green gift bag,5,ENTAILMENT
8967,dog head outside red green gift bag,dog head inside red green gift bag,3.1,NEUTRAL
8972,red brown dog digging nose inside holiday gift bag,dog head inside red green gift bag,4.1,NEUTRAL
8973,dog head outside red green gift bag,red brown dog digging nose inside holiday gift bag,3.5,NEUTRAL
8976,rider biking rain wearing red jacket,rider biking snow wearing red jacket,3.8,NEUTRAL
8977,cyclist biking snowy forest dark,cyclist biking snowy forest night,4.7,ENTAILMENT
8978,cyclist biking snowy forest day,cyclist biking snowy forest night,3.7,CONTRADICTION
8980,rider biking snow wearing red jacket,cyclist biking snowy forest day,3.2,NEUTRAL
8982,rider biking rain wearing red jacket,cyclist biking snowy forest night,3,NEUTRAL
8983,cyclist biking snowy forest night,rider biking snow wearing red jacket,3.8,NEUTRAL
8987,young girl bikini jumping beach,young girl bikini sitting beach,3.6,NEUTRAL
8988,young girl swimming suite jumping beach,girl bikini playing dunes,3.2,NEUTRAL
8992,young girl bikini jumping beach,girl bikini playing dunes,3.9,NEUTRAL
8994,little kid wearing hat walking dry sand,little kid wearing hat walking wet sand,4.3,NEUTRAL
8996,white hat worn boy running beach,boy wearing white hat running beach,5,ENTAILMENT
8998,little kid wearing hat walking wet sand,white hat worn boy running beach,3.4,NEUTRAL
8999,boy wearing white hat walking beach,little kid wearing hat walking wet sand,4.3,NEUTRAL
9000,boy wearing hat walking wet sand,boy wearing white hat running beach,4.3,NEUTRAL
9001,boy wearing white hat running beach,little kid wearing hat walking dry sand,3.7,NEUTRAL
9005,man white hat touching cardboard box,man black hat touching cardboard box,3.7,NEUTRAL
9006,man black hat reaching box,person black hat reaching box,4.6,ENTAILMENT
9011,man white hat touching cardboard box,man black hat reaching box,4.2,NEUTRAL
9015,young girl heart tank top raising hands playing slide,young girl heart tank top raising hands sliding,4.7,ENTAILMENT
9017,young girl heart tank top raising hands playing slide,blond child going slide throwing arms,2.8,NEUTRAL
9019,young girl heart tank top raising hands sliding,blond kid going slide throwing arms,2.8,NEUTRAL
9021,blond child going slide throwing arms,young girl heart tank top raising hands sliding,3.5,NEUTRAL
9024,brown dog running black dog rocky shore,brown dog running dark dog rocky shore,4.6,ENTAILMENT
9028,two dogs playing beach,brown dog running black dog rocky shore,3.9,NEUTRAL
9030,brown dog running black dog rocky shore,two dogs playing beach,4.1,NEUTRAL
9031,two dogs playing rocky beach,two dogs playing beach made rocks,4.7,ENTAILMENT
9033,black dog approaching golden dog pebbly beach,black animal approaching golden dog pebbly beach,4.5,ENTAILMENT
9035,black animal approaching golden dog pebbly beach,two dogs playing rocky beach,3.3,NEUTRAL
9037,two dogs playing beach made rocks,black dog approaching golden dog pebbly beach,4,NEUTRAL
9038,black dog approaching golden dog pebbly beach,two dogs playing sandy beach,3.1,NEUTRAL
9039,two dogs playing rocky beach,black dog approaching golden dog pebbly beach,3.6,NEUTRAL
9040,large white dog jumping air area covered snow,large white dog jumping air snowy area,4.9,ENTAILMENT
9041,large black dog jumping air snowy area,large white dog jumping air snowy area,3.7,NEUTRAL
9044,large white dog jumping air snowy area,large white animal jumping snow,4.3,ENTAILMENT
9045,large white dog jumping air snowy area,small white dog jumping snow,3.6,NEUTRAL
9046,large white dog jumping air area covered snow,large white dog jumping snow,4.2,ENTAILMENT
9050,two young boys wearing hats sticking colored tongues,two young girls wearing hats sticking colored tongues,3.6,NEUTRAL
9051,pair kids sticking blue green colored tongues,two kids sticking blue green colored tongues,4.8,ENTAILMENT
9053,pair kids sticking blue green colored tongues,two young boys wearing hats sticking colored tongues,4,NEUTRAL
9054,two young boys wearing hats sticking colored tongues,two kids sticking blue green colored tongues,3.8,NEUTRAL
9058,dog standing side mountain,dog standing mountain,4.1,ENTAILMENT
9066,white dog standing grassy hillside,dog standing side mountain,3.5,NEUTRAL
9067,two children rolling dirty water,two children rolling muddy water,4.9,ENTAILMENT
9068,two children rolling clean water,two children rolling muddy water,3.67,NEUTRAL
9070,two boys laying ocean close beach,two boys laying ocean far beach,3.8,CONTRADICTION
9071,two children rolling muddy water,two boys laying water close beach,2.5,NEUTRAL
9073,two children rolling dirty water,two boys laying ocean close beach,3.1,NEUTRAL
9074,two children rolling clean water,two boys laying ocean close beach,3,NEUTRAL
9075,two children rolling muddy water,two boys laying ocean close beach,2.8,NEUTRAL
9077,black brown cat eyeing fly,black brown dog eyeing fly,3.2,NEUTRAL
9078,brown black dog looking upwards,brown black dog pointing nose upwards,4.9,ENTAILMENT
9080,brown black dog looking upwards,black brown dog eyeing fly,3.2,NEUTRAL
9083,brown black dog pointing nose upwards,black brown cat eyeing fly,1.5,NEUTRAL
9085,large man sitting military accessories shop,large man sitting military accessories store,5,ENTAILMENT
9086,large man sitting military accessories store,small man sitting military accessories store,3.9,NEUTRAL
9090,veteran showing things war people,large man sitting military accessories store,2.4,NEUTRAL
9094,grey dog bouncing soccer ball head grass field,grey dog bouncing soccer ball head lawn,4.6,ENTAILMENT
9095,grey dog bouncing soccer ball head grass field,grey dog bouncing tennis ball head grass field,3.9,CONTRADICTION
9096,dog blue collar playing ball garden,dog blue collar playing ball outside,4.4,ENTAILMENT
9097,dog blue collar playing ball outside,dog blue collar playing ball outside,3.95,CONTRADICTION
9098,dog blue collar playing ball garden,grey dog bouncing soccer ball head grass field,2.9,NEUTRAL
9099,dog blue collar playing ball outside,grey dog bouncing soccer ball head grass field,3.1,NEUTRAL
9101,grey dog bouncing tennis ball head grass field,dog blue collar playing ball outside,3.2,NEUTRAL
9103,young black child standing edge body water near buckets,young black child waiting edge body water near buckets,4.9,ENTAILMENT
9106,boy next buckets rags holding object,boy next buckets rags holding object,3,CONTRADICTION
9108,young black child standing edge body water near buckets,boy next buckets rags holding object,2.7,NEUTRAL
9109,boy next buckets rags holding object,young black child waiting edge body water near buckets,2.5,NEUTRAL
9110,boy next buckets rags holding object,young white child standing edge body water near buckets,2.2,NEUTRAL
9113,two children playing soccer park,two children playing soccer park,3.4,CONTRADICTION
9117,little boys playing outside soccer ball green grass,two children playing soccer park,3.2,NEUTRAL
9126,woman wearing colorful shirt lot jewelry,man indian clothing henna hand going paperwork,1.2,NEUTRAL
9127,girl indian clothing henna hand going paperwork,woman wearing colorful shirt lot jewelry,2.4,NEUTRAL
9129,woman wearing colorful shirt lot jewelry,girl indian clothing henna hand going paperwork,2.55,NEUTRAL
9131,man standing middle gym wearing jersey,man standing middle gym wearing jersey,3,CONTRADICTION
9133,man black jersey standing gym,woman black jersey standing gym,3.5,NEUTRAL
9134,man standing middle gym wearing jersey,man jersey black standing gym,4.2,NEUTRAL
9137,man standing middle gym wearing jersey,man black jersey standing gym,3.4,NEUTRAL
9139,snowboarder jumping snow,snowboarder jumping snow,5,ENTAILMENT
9140,snowboarder jumping snow,snowboarder jumping snow,3.1,CONTRADICTION
9141,snowboarder jumping snow covered hill,snowboarder jumping snowy hill,4.8,ENTAILMENT
9142,snowboarder jumping snow covered hill,snowboarder jumping snow covered hill,3.8,CONTRADICTION
9146,snowboarder jumping snow,snowboarder jumping snow covered hill,3.7,CONTRADICTION
9147,snowboarder jumping snow covered hill,snowboarder jumping snow,4.165,ENTAILMENT
9148,lady wearing black dress carrying white cross,lady dressed black carrying white cross,4.5,ENTAILMENT
9150,woman black dress pulling cart standing front two men seated park bench,woman black dress pulling cart standing near two men seated park bench,4.6,ENTAILMENT
