pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
8135,several young people posing photo holding beers,group people holding drinks pointing camera,3.9,NEUTRAL
8139,"girl red hair eyebrows, several piercings ear tattoo back","girl red hair eyebrows, several piercings ear tattoo back",3.7,CONTRADICTION
8140,"girl red hair eyebrows, several piercings ear drawing back",girl red hair red eyebrows midspeech,2.9,NEUTRAL
8142,"girl red hair eyebrows, several piercings ear tattoo back",girl red hair red eyebrows talking,3.3,NEUTRAL
8144,girl red hair red eyebrows midspeech,"girl red hair eyebrows, several piercings ear tattoo back",3.2,NEUTRAL
8146,woman blue yellow ball mitt,man blue yellow ball mitt,2.8,NEUTRAL
8148,girl blue chasing base runner number jersey,man blue chasing base runner number jersey,3.3,NEUTRAL
8149,girl blue chasing player number jersey,woman blue yellow ball mitt,2.9,NEUTRAL
8150,woman blue yellow ball mitt,man blue chasing base runner number jersey,1.7,NEUTRAL
8151,woman blue yellow ball hand,girl blue chasing base runner number jersey,2.3,NEUTRAL
8153,girl blue chasing base runner number jersey,woman blue yellow ball mitt,3,NEUTRAL
8154,young man rock climbing,man rock climbing,4.8,ENTAILMENT
8160,man purple hat climbing rocky wall bare hands,man rock climbing,3.9,ENTAILMENT
8164,two people driving jeep lady sitting top,two people driving boat lady sitting top,3.415,NEUTRAL
8166,blond woman sitting roof yellow vehicle two people inside,blond woman sitting roof yellow vehicle two people outside,3.8,NEUTRAL
8167,woman blond hair sitting roof yellow vehicle two people inside,two people driving jeep lady sitting top,3.4,NEUTRAL
8169,two people driving jeep girl sitting top,blond woman sitting roof yellow vehicle two people inside,3,NEUTRAL
8170,two people driving boat lady sitting top,blond woman sitting roof yellow vehicle two people inside,2.8,NEUTRAL
8171,blond woman sitting roof yellow vehicle two people inside,two people driving jeep lady sitting top,3.8,NEUTRAL
8172,large brown dog jumping red hurdle,red hurdle jumped large brown dog,4.9,ENTAILMENT
8174,"brown white dog jumping red, yellow white barrier","brown white dog jumping red, yellow white hurdle",4.6,ENTAILMENT
8176,large brown dog jumping red hurdle,"brown white dog jumping red, yellow white barrier",3.9,NEUTRAL
8178,red hurdle jumped large brown dog,"brown white dog jumping red, yellow white hurdle",4.2,NEUTRAL
8181,yellow dog drinking water bottle,yellow dog drinking water container,4.7,ENTAILMENT
8182,yellow dog drinking water bottle,yellow dog drinking water pot,3.9,CONTRADICTION
8183,yellow dog drinking water faucet,water faucet drunk yellow dog,4.9,ENTAILMENT
8185,water faucet drunk yellow dog,yellow dog drinking water bottle,3.8,NEUTRAL
8188,yellow dog drinking water faucet,yellow dog drinking water pot,3.3,NEUTRAL
8197,adults children gathered near outdoor seating arrangement,adults children standing playing front steps near desert area,3.1,NEUTRAL
8198,adults children standing playing front steps near wooded area,adults children gathered near outdoor seating arrangement,2.5,NEUTRAL
8202,woman looking wearing wedding veil,boy looking wearing wedding veil,2.9,NEUTRAL
8203,woman looking wearing wedding dress,bride white veil looking,4,NEUTRAL
8204,bride white veil looking,boy looking wearing wedding veil,3.1,NEUTRAL
8205,bride white dress looking,woman looking wearing wedding veil,3.9,NEUTRAL
8207,bride white veil looking,woman looking wearing wedding veil,4.3,NEUTRAL
8208,young girl standing group wearing black shirt pink beads,girl standing group wearing black shirt pink beads,4.5,ENTAILMENT
8209,girl standing group wearing black shirt pink beads,girl standing alone wears black shirt pink beads,3.5,NEUTRAL
8214,girl black orange patches cheeks,young girl standing group wearing black shirt pink beads,2.7,NEUTRAL
8218,two large dogs frolicking grassy field,two large dogs frolicking parking lot,3.2,NEUTRAL
8221,two large dogs frolicking grassy field,two animals running high grass,3.9,NEUTRAL
8222,two large dogs frolicking grassy field,two dogs running water,3.5,NEUTRAL
8224,two large dogs frolicking parking lot,two dogs running high grass,2.5,NEUTRAL
8226,black dog running across rocky landscape,dog running across rocky landscape,4.4,ENTAILMENT
8229,black dog walking along rocky terrain,black cat walking along rocky terrain,3.6,NEUTRAL
8231,black dog running across rocky landscape,black cat walking along rocky terrain,2.8,NEUTRAL
8232,dog running across rocky landscape,black dog walking along rocky terrain,3.9,NEUTRAL
8234,black dog running across rocky landscape,black dog walking along rocky terrain,3.7,NEUTRAL
8235,three small dogs sniffing something,three dogs sniffing something,4.6,ENTAILMENT
8236,three small cats sniffing something,three small dogs sniffing something,3.5,NEUTRAL
8237,three dogs resting sidewalk,three dogs resting pavement,4.6,ENTAILMENT
8238,three dogs resting couch,three dogs resting sidewalk,3,NEUTRAL
8239,three small dogs sniffing something,three dogs resting pavement,3.25,NEUTRAL
8240,three small dogs sniffing something,three dogs resting couch,2.3,NEUTRAL
8241,three dogs resting sidewalk,three dogs sniffing something,3.4,NEUTRAL
8242,three small cats sniffing something,three dogs resting sidewalk,1.7,NEUTRAL
8243,three dogs resting sidewalk,three small dogs sniffing something,3.2,NEUTRAL
8244,young man getting motocross bike dirt hill,young man pushing motocross bike dirt hill,4.6,ENTAILMENT
8245,young man pushing motocross bike dirt hill,young man pushing motocross bike dirt hill,3.4,NEUTRAL
8250,young dirt bikers getting dirt bike sandy hill,young man getting motocross bike dirt hill,3.6,NEUTRAL
8252,young dirt bikers getting dirt bike sandy hill,young man pushing motocross bike dirt hill,3.6,NEUTRAL
8253,middle aged man woman riding bikes road beside water,middle aged man woman riding bikes road near water,4.9,ENTAILMENT
8254,middle aged man woman riding bikes road beside water,middle aged man woman riding horses road beside water,3.8,NEUTRAL
8255,older man woman riding bikes boardwalk near ocean,older man woman riding bikes boardwalk near water,4.9,ENTAILMENT
8256,young man woman riding bikes boardwalk near ocean,older man woman riding bikes boardwalk near ocean,3.5,NEUTRAL
8257,older man woman riding bikes boardwalk near water,middle aged man woman riding bikes road beside water,4.1,ENTAILMENT
8259,middle aged man woman riding bikes road near water,older man woman riding bikes boardwalk near ocean,3.5,NEUTRAL
8260,older man woman riding bikes boardwalk near ocean,middle aged man woman riding horses road beside water,2.3,NEUTRAL
8261,older man woman riding bikes boardwalk near ocean,middle aged man woman riding bikes road beside water,3.9,NEUTRAL
8262,people cars crowded street,people vehicles crowded street,4.5,ENTAILMENT
8265,pedestrians cars moving traffic jam small city,pedestrians cars moving traffic jam big city,4,NEUTRAL
8268,pedestrians cars moving traffic jam big city,people cars crowded street,3.9,ENTAILMENT
8270,pedestrians cars moving traffic jam big city,people vehicles crowded street,3.2,ENTAILMENT
8271,two brown white dogs fighting grassy area front tree,two brown white dogs fighting grassy area front plant,4.8,ENTAILMENT
8273,two dogs playing outside,two animals playing outside,4.6,ENTAILMENT
8275,two brown white dogs fighting grassy area front tree,two animals playing outside,3.6,ENTAILMENT
8278,two dogs playing outside,two brown white dogs fighting grassy area behind tree,3.5,NEUTRAL
8279,two dogs playing outside,two brown white dogs fighting grassy area front tree,3,NEUTRAL
8280,soccer player sitting field drinking water,water drunk soccer player sitting field,4.8,ENTAILMENT
8284,man sitting lawn drinking water bottle,soccer player sitting field drinking water,3.2,NEUTRAL
8286,water drunk soccer player sitting field,man sitting grass drinking water bottle,3.7,ENTAILMENT
8287,soccer player sitting field drinking beer,man sitting grass drinking water bottle,2.9,NEUTRAL
8290,dog running beach,dog running beach,4.3,CONTRADICTION
8291,dog running wet sand,dog moving wet sand,4.4,ENTAILMENT
8292,dog running wet sand,dog running dry sand,3.6,CONTRADICTION
8293,dog running beach,dog moving wet sand,3.5,NEUTRAL
8295,dog running wet sand,dog running sea shore,3.8,NEUTRAL
8297,dog running beach,dog running wet sand,4.1,NEUTRAL
8298,sunglasses worn boy,boy wearing sunglasses,4.9,ENTAILMENT
8299,boy wearing sunglasses,girl wearing sunglasses,3.3,NEUTRAL
8301,chubby faced boy wearing sunglasses,chubby faced boy wearing sunglasses,3.9,CONTRADICTION
8302,chubby faced boy wearing dark glasses,boy wearing sunglasses,4.3,ENTAILMENT
8303,boy wearing sunglasses,chubby faced boy wearing sunglasses,3.7,NEUTRAL
8308,kids dressed costumes playing game,kids dressed costumes playing game,4,CONTRADICTION
8309,young girl painted face standing next children,girl painted face standing next children,4.6,ENTAILMENT
8310,young boy painted face standing next children,young girl painted face standing next children,3.3,NEUTRAL
8311,girl painted face standing next children,kids dressed costumes playing game,2.4,NEUTRAL
8315,young girl painted face standing next children,kids dressed costumes playing game,2.65,NEUTRAL
8318,horse racing,horse running,4.4,ENTAILMENT
8319,horse racing,horse racing,3.1,CONTRADICTION
8320,horse running,dogs racing track,1.4,NEUTRAL
8322,horse racing,dogs running track,2,NEUTRAL
8324,dogs racing track,horse racing,2.1,NEUTRAL
8332,bmx biker jumping dirt ramps front body water,bikers getting airborne track near water skyline,3.2,CONTRADICTION
8337,woman skateboard trick outdoor park porch,man skateboard trick outdoor park porch,3.9,NEUTRAL
8341,man trick bike,man skateboard trick outdoor park porch,2.785,NEUTRAL
8342,man skateboard trick outdoor park porch,man trick skateboard,4.5,ENTAILMENT
8344,person motocross uniform wearing helmet rides red motorcycle,person motocross uniform wearing helmet riding red motorcycle,4,CONTRADICTION
8346,racer full gear wearing helmet sponsor logos riding red sport motorcycle,racer full gear wears helmet sponsor logos riding blue sport motorcycle,4.3,NEUTRAL
8348,person motocross uniform wearing helmet rides red motorcycle,racer full gear wears helmet sponsor logos riding blue sport motorcycle,3.3,NEUTRAL
8350,person motocross uniform wearing helmet riding red motorcycle,racer full gear wearing helmet sponsor logos riding red sport motorcycle,4.1,NEUTRAL
8353,people sitting round tables red room,people sitting square tables red room,3.9,NEUTRAL
8354,several people sitting little tables darkened room,several people sitting small tables darkened room,4.8,ENTAILMENT
8357,people sitting square tables red room,several people sitting small tables light room,2.8,NEUTRAL
8359,several people sitting small tables darkened room,people sitting round tables red room,3.4,NEUTRAL
8361,boy striped shirt playing front water fountain,boy striped shirt jumping front water fountain,4.4,NEUTRAL
8364,boy jumping side stone water fountain front building,boy jumping side stone water fountain front building,4.2,CONTRADICTION
8365,boy jumping side water fountain made stone front building,boy striped shirt jumping front water fountain,3.9,NEUTRAL
8369,boy jumping side stone water fountain front building,boy striped shirt jumping front water fountain,3.9,NEUTRAL
8370,two dogs leaping snowy grass rocks,two dogs jumping snowy grass rocks,4.8,ENTAILMENT
8371,two dogs leaping snowy grass rocks,dog leaping snowy grass rocks,3.1,CONTRADICTION
8372,"two large dogs, light colored one dark one, quickly moving snowy terrain","two large dogs, light colored one dark one, running snowy terrain",4.7,ENTAILMENT
8373,"two large dogs, light colored one dark one, sleeping snowy terrain","two large dogs, light colored one dark one, running snowy terrain",3.9,NEUTRAL
8378,"two large dogs, light colored one dark one, running snowy terrain",two dogs leaping snowy grass rocks,4.3,NEUTRAL
8380,girl blue sliding green slide,boy blue sliding green slide,3.4,NEUTRAL
8382,young girl blue fun swing,young girl blue fun slide,3.8,NEUTRAL
8385,young girl blue fun slide,girl blue sliding slide,4.2,NEUTRAL
8386,boy blue sliding green slide,young girl blue fun slide,3.1,NEUTRAL
8387,girl blue sliding green slide,young girl blue fun slide,4.3,NEUTRAL
8390,man looking distance people walking buildings behind,person looking distance people walking buildings behind,4.4,ENTAILMENT
